,kp,damping_ratio,ramp_ratio,output_max,action_file,score,ate,success
5945,1788.888888888889,2.0,0.1,0.05,2,0.22866116068914596,0.018308352279571824,0.0
5946,1788.888888888889,2.0,0.2,0.05,2,0.24422629989324843,0.018698249846139332,0.0
5947,1788.888888888889,2.0,0.5,0.05,2,0.13148611423548437,0.010865333172555175,0.0
5948,1788.888888888889,2.0,0.7,0.05,2,0.1893222421633555,0.01635646915161742,0.0
5949,1788.888888888889,2.0,1.0,0.05,2,0.1605427352328999,0.012883424938136658,0.0
5950,2000.0,0.5,0.1,0.05,2,1.211916243782148,0.09647644161250356,0.0
5951,2000.0,0.5,0.2,0.05,2,1.1081541589201334,0.08471979971240823,0.0
5952,2000.0,0.5,0.5,0.05,2,1.0090811327689493,0.07727623030414173,0.0
5953,2000.0,0.5,0.7,0.05,2,0.8613086668018235,0.07248206204781793,0.0
5954,2000.0,0.5,1.0,0.05,2,0.48143018425284395,0.037055474237312466,0.0
5955,2000.0,0.6666666666666666,0.1,0.05,2,1.1394919446717575,0.08538170579215211,0.0
5956,2000.0,0.6666666666666666,0.2,0.05,2,0.930030002932362,0.07253599482578484,0.0
5957,2000.0,0.6666666666666666,0.5,0.05,2,0.6555081845929622,0.05057414841969044,0.0
5958,2000.0,0.6666666666666666,0.7,0.05,2,0.2820957009904729,0.0205806850132046,0.0
5959,2000.0,0.6666666666666666,1.0,0.05,2,0.31532485673403965,0.023331191611262778,0.0
5960,2000.0,0.8333333333333333,0.1,0.05,2,1.2390460324303516,0.0951296093525756,0.0
5961,2000.0,0.8333333333333333,0.2,0.05,2,1.0242850813192659,0.07739387235416831,0.0
5962,2000.0,0.8333333333333333,0.5,0.05,2,0.30538231219663936,0.022495112284336052,0.0
5963,2000.0,0.8333333333333333,0.7,0.05,2,0.3579888974625831,0.026776432133366616,0.0
5964,2000.0,0.8333333333333333,1.0,0.05,2,0.49441545701996664,0.03837634865660109,0.0
5965,2000.0,1.0,0.1,0.05,2,1.1477797423841616,0.09176959809701832,0.0
5966,2000.0,1.0,0.2,0.05,2,0.9114900142832317,0.07467296623806575,0.0
5967,2000.0,1.0,0.5,0.05,2,0.3217988357865812,0.0241867835033262,0.0
5968,2000.0,1.0,0.7,0.05,2,0.2274111849567219,0.017886264282700678,0.0
5969,2000.0,1.0,1.0,0.05,2,0.21071565245734739,0.01728123794091618,0.0
5970,2000.0,1.1666666666666665,0.1,0.05,2,0.8504323401757239,0.06820597715142387,0.0
5971,2000.0,1.1666666666666665,0.2,0.05,2,0.5771121061776671,0.04847038052904742,0.0
5972,2000.0,1.1666666666666665,0.5,0.05,2,0.23708746532155497,0.018669005690632803,0.0
5973,2000.0,1.1666666666666665,0.7,0.05,2,0.3532276638616375,0.02680017307876207,0.0
5974,2000.0,1.1666666666666665,1.0,0.05,2,0.2583807948602947,0.020432600044186542,0.0
5975,2000.0,1.3333333333333333,0.1,0.05,2,0.9096382826986762,0.06881002978729574,0.0
5976,2000.0,1.3333333333333333,0.2,0.05,2,0.3116738016832372,0.023685142111954844,0.0
5977,2000.0,1.3333333333333333,0.5,0.05,2,0.30472816276530296,0.022980318561469485,0.0
5978,2000.0,1.3333333333333333,0.7,0.05,2,0.19024893631641976,0.015226402975646803,0.0
5979,2000.0,1.3333333333333333,1.0,0.05,2,0.3261326641872928,0.02523295530578169,0.0
5980,2000.0,1.5,0.1,0.05,2,0.6047807509531573,0.051799260302326726,0.0
5981,2000.0,1.5,0.2,0.05,2,0.28637278341717326,0.02224870763942361,0.0
5982,2000.0,1.5,0.5,0.05,2,0.17258463824948056,0.012681475753059768,0.0
5983,2000.0,1.5,0.7,0.05,2,0.16431232622321496,0.012790930758417425,0.0
5984,2000.0,1.5,1.0,0.05,2,0.20628649402767413,0.015992896374084596,0.0
5985,2000.0,1.6666666666666665,0.1,0.05,2,0.7861731403846545,0.06205914518614827,0.0
5986,2000.0,1.6666666666666665,0.2,0.05,2,0.26111410169837485,0.019476228859282643,0.0
5987,2000.0,1.6666666666666665,0.5,0.05,2,0.30031931368952514,0.022193416787606644,0.0
5988,2000.0,1.6666666666666665,0.7,0.05,2,0.3159191956141935,0.025111902456208545,0.0
5989,2000.0,1.6666666666666665,1.0,0.05,2,0.14375392037996623,0.011705315262654822,0.0
5990,2000.0,1.8333333333333333,0.1,0.05,2,0.34843284016333176,0.03070615472949666,0.0
5991,2000.0,1.8333333333333333,0.2,0.05,2,0.2633543808244871,0.024477904971580505,0.0
5992,2000.0,1.8333333333333333,0.5,0.05,2,0.3001111960793049,0.02347892005617501,0.0
5993,2000.0,1.8333333333333333,0.7,0.05,2,0.2306363158185373,0.01859082523611291,0.0
5994,2000.0,1.8333333333333333,1.0,0.05,2,0.15012745571251887,0.012240212113952344,0.0
5995,2000.0,2.0,0.1,0.05,2,0.8290438833283885,0.0641666900752671,0.0
5996,2000.0,2.0,0.2,0.05,2,0.14015316614981138,0.011549403140290805,0.0
5997,2000.0,2.0,0.5,0.05,2,0.12053839994161528,0.009758418746183623,0.0
5998,2000.0,2.0,0.7,0.05,2,0.14972804949096855,0.012177128780349322,0.0
5999,2000.0,2.0,1.0,0.05,2,0.16222563805523357,0.012884718704282387,0.0
6000,100.0,0.5,0.1,0.02,3,0.21771778196246014,0.01956434798718288,0.0
6001,100.0,0.5,0.2,0.02,3,0.21955150044289415,0.019679101759690475,0.0
6002,100.0,0.5,0.5,0.02,3,0.23057822643828568,0.020442731962899658,0.0
6003,100.0,0.5,0.7,0.02,3,0.23835171342342282,0.02096431846718222,0.0
6004,100.0,0.5,1.0,0.02,3,0.2509375170882004,0.021799469957659013,0.0
6005,100.0,0.6666666666666666,0.1,0.02,3,0.225616918763072,0.020018244713976317,0.0
6006,100.0,0.6666666666666666,0.2,0.02,3,0.22788789601153936,0.020160407358558254,0.0
6007,100.0,0.6666666666666666,0.5,0.02,3,0.23723863554343233,0.02081191537529455,0.0
6008,100.0,0.6666666666666666,0.7,0.02,3,0.2446337876979865,0.021327412567323217,0.0
6009,100.0,0.6666666666666666,1.0,0.02,3,0.2560388837173412,0.022061650382362016,0.0
6010,100.0,0.8333333333333333,0.1,0.02,3,0.23219141676631644,0.02041597009714591,0.0
6011,100.0,0.8333333333333333,0.2,0.02,3,0.23434215700398456,0.02055369496562135,0.0
6012,100.0,0.8333333333333333,0.5,0.02,3,0.24294231163151644,0.021155589322380264,0.0
6013,100.0,0.8333333333333333,0.7,0.02,3,0.249540600629391,0.021628576756683424,0.0
6014,100.0,0.8333333333333333,1.0,0.02,3,0.25970201958913436,0.022303525106168464,0.0
6015,100.0,1.0,0.1,0.02,3,0.23673324655515599,0.020677797739754547,0.0
6016,100.0,1.0,0.2,0.02,3,0.23969333526902625,0.020894947810067892,0.0
6017,100.0,1.0,0.5,0.02,3,0.24754676587337415,0.021445093737548743,0.0
6018,100.0,1.0,0.7,0.02,3,0.2537027275129912,0.021887272265043053,0.0
6019,100.0,1.0,1.0,0.02,3,0.2627387208672712,0.02250747785821377,0.0
6020,100.0,1.1666666666666665,0.1,0.02,3,0.24129660507213854,0.020975421975058618,0.0
6021,100.0,1.1666666666666665,0.2,0.02,3,0.24353164401985605,0.021123866153243496,0.0
6022,100.0,1.1666666666666665,0.5,0.02,3,0.2514284156084216,0.02169465925871796,0.0
6023,100.0,1.1666666666666665,0.7,0.02,3,0.2572737886190005,0.02211134640577945,0.0
6024,100.0,1.1666666666666665,1.0,0.02,3,0.26537580649542797,0.022682933217550733,0.0
6025,100.0,1.3333333333333333,0.1,0.02,3,0.24532156146037115,0.0212435603151031,0.0
6026,100.0,1.3333333333333333,0.2,0.02,3,0.24738129471280815,0.021378144395069076,0.0
6027,100.0,1.3333333333333333,0.5,0.02,3,0.2549660170430354,0.02192304881003637,0.0
6028,100.0,1.3333333333333333,0.7,0.02,3,0.25996919508573707,0.02227183116401804,0.0
6029,100.0,1.3333333333333333,1.0,0.02,3,0.2675778889525465,0.022830537373151015,0.0
6030,100.0,1.5,0.1,0.02,3,0.24844369466876937,0.021440983713988254,0.0
6031,100.0,1.5,0.2,0.02,3,0.25081418770154407,0.021610858498875507,0.0
6032,100.0,1.5,0.5,0.02,3,0.25770974987265644,0.022104155352578213,0.0
6033,100.0,1.5,0.7,0.02,3,0.2623308203143054,0.02243258710415867,0.0
6034,100.0,1.5,1.0,0.02,3,0.2694381738532913,0.022958114341474854,0.0
6035,100.0,1.6666666666666665,0.1,0.02,3,0.2516461510360384,0.021658387511933556,0.0
6036,100.0,1.6666666666666665,0.2,0.02,3,0.25352280636694446,0.02178096125846674,0.0
6037,100.0,1.6666666666666665,0.5,0.02,3,0.2599803860630893,0.022242279835351923,0.0
6038,100.0,1.6666666666666665,0.7,0.02,3,0.26439272421967464,0.022574659837446588,0.0
6039,100.0,1.6666666666666665,1.0,0.02,3,0.2710326339496478,0.02306786936059017,0.0
6040,100.0,1.8333333333333333,0.1,0.02,3,0.25388956571878724,0.021792527856540136,0.0
6041,100.0,1.8333333333333333,0.2,0.02,3,0.256054350686198,0.021954639852893455,0.0
6042,100.0,1.8333333333333333,0.5,0.02,3,0.26205385392530217,0.022386016912745582,0.0
6043,100.0,1.8333333333333333,0.7,0.02,3,0.2662072757076355,0.02270138578091441,0.0
6044,100.0,1.8333333333333333,1.0,0.02,3,0.272421513040742,0.023164242840268433,0.0
6045,100.0,2.0,0.1,0.02,3,0.25585194364077524,0.021902521174911004,0.0
6046,100.0,2.0,0.2,0.02,3,0.2579546306649871,0.022064588482223597,0.0
6047,100.0,2.0,0.5,0.02,3,0.2638713529336205,0.022514820003495112,0.0
6048,100.0,2.0,0.7,0.02,3,0.2677911269305679,0.022812052885392686,0.0
6049,100.0,2.0,1.0,0.02,3,0.2736484715233343,0.023249313532892817,0.0
6050,311.1111111111111,0.5,0.1,0.02,3,0.15550742073212714,0.014655724078865404,0.0
6051,311.1111111111111,0.5,0.2,0.02,3,0.15822215372751938,0.0148995503031054,0.0
6052,311.1111111111111,0.5,0.5,0.02,3,0.17658256537773415,0.01617364880647022,0.0
6053,311.1111111111111,0.5,0.7,0.02,3,0.19376595203949618,0.017408967891212605,0.0
6054,311.1111111111111,0.5,1.0,0.02,3,0.21617543505665046,0.018935649908035018,0.0
6055,311.1111111111111,0.6666666666666666,0.1,0.02,3,0.16224748109569315,0.015274450911588383,0.0
6056,311.1111111111111,0.6666666666666666,0.2,0.02,3,0.1661041262620236,0.015540368038404837,0.0
6057,311.1111111111111,0.6666666666666666,0.5,0.02,3,0.18623181930303262,0.016920043322454757,0.0
6058,311.1111111111111,0.6666666666666666,0.7,0.02,3,0.19842477679560452,0.017779072234017933,0.0
6059,311.1111111111111,0.6666666666666666,1.0,0.02,3,0.22390808210967747,0.019616549149773337,0.0
6060,311.1111111111111,0.8333333333333333,0.1,0.02,3,0.1734388582548817,0.016026402325059846,0.0
6061,311.1111111111111,0.8333333333333333,0.2,0.02,3,0.17566007510526627,0.016179239144608608,0.0
6062,311.1111111111111,0.8333333333333333,0.5,0.02,3,0.1957770470212337,0.017625573694151127,0.0
6063,311.1111111111111,0.8333333333333333,0.7,0.02,3,0.20930411599931403,0.018590889358240385,0.0
6064,311.1111111111111,0.8333333333333333,1.0,0.02,3,0.22918491452978212,0.02002089306392492,0.0
6065,311.1111111111111,1.0,0.1,0.02,3,0.18342257952511395,0.016659934688285985,0.0
6066,311.1111111111111,1.0,0.2,0.02,3,0.1872809322414119,0.016963506891324,0.0
6067,311.1111111111111,1.0,0.5,0.02,3,0.20163603148821233,0.017977123500292215,0.0
6068,311.1111111111111,1.0,0.7,0.02,3,0.21563041118037768,0.019031208442618786,0.0
6069,311.1111111111111,1.0,1.0,0.02,3,0.23395164164454174,0.0203602347743984,0.0
6070,311.1111111111111,1.1666666666666665,0.1,0.02,3,0.1925973534236138,0.01725666675875487,0.0
6071,311.1111111111111,1.1666666666666665,0.2,0.02,3,0.1958831331542922,0.017522878262881375,0.0
6072,311.1111111111111,1.1666666666666665,0.5,0.02,3,0.20825254287601122,0.018404142094815217,0.0
6073,311.1111111111111,1.1666666666666665,0.7,0.02,3,0.22130592631142879,0.019423528089198224,0.0
6074,311.1111111111111,1.1666666666666665,1.0,0.02,3,0.23930802760186665,0.020768556450097286,0.0
6075,311.1111111111111,1.3333333333333333,0.1,0.02,3,0.20226019679637192,0.017940531850274378,0.0
6076,311.1111111111111,1.3333333333333333,0.2,0.02,3,0.2036978522018213,0.018044928612524422,0.0
6077,311.1111111111111,1.3333333333333333,0.5,0.02,3,0.21421509440192582,0.018793783354160484,0.0
6078,311.1111111111111,1.3333333333333333,0.7,0.02,3,0.22485355912704671,0.019605365649704,0.0
6079,311.1111111111111,1.3333333333333333,1.0,0.02,3,0.24298569835354514,0.021030577327119937,0.0
6080,311.1111111111111,1.5,0.1,0.02,3,0.2057180969918225,0.018073021015445636,0.0
6081,311.1111111111111,1.5,0.2,0.02,3,0.21236682095040743,0.01867246180076606,0.0
6082,311.1111111111111,1.5,0.5,0.02,3,0.22418464261240859,0.019611429761334412,0.0
6083,311.1111111111111,1.5,0.7,0.02,3,0.23363379825923836,0.02034166527008913,0.0
6084,311.1111111111111,1.5,1.0,0.02,3,0.2463304640519083,0.02124663328018013,0.0
6085,311.1111111111111,1.6666666666666665,0.1,0.02,3,0.21170462974796808,0.018473909029236017,0.0
6086,311.1111111111111,1.6666666666666665,0.2,0.02,3,0.21495235855191716,0.018758797909353475,0.0
6087,311.1111111111111,1.6666666666666665,0.5,0.02,3,0.22867176376277515,0.019919336954852523,0.0
6088,311.1111111111111,1.6666666666666665,0.7,0.02,3,0.23742083028595284,0.020598293176471306,0.0
6089,311.1111111111111,1.6666666666666665,1.0,0.02,3,0.24928739802484037,0.02145667402814311,0.0
6090,311.1111111111111,1.8333333333333333,0.1,0.02,3,0.21970865703616269,0.019097139762267103,0.0
6091,311.1111111111111,1.8333333333333333,0.2,0.02,3,0.22237360529430647,0.019324002684013547,0.0
6092,311.1111111111111,1.8333333333333333,0.5,0.02,3,0.23201660258278878,0.020103815139526814,0.0
6093,311.1111111111111,1.8333333333333333,0.7,0.02,3,0.24088677457981217,0.02084393815374591,0.0
6094,311.1111111111111,1.8333333333333333,1.0,0.02,3,0.25026644861522296,0.021481907866344123,0.0
6095,311.1111111111111,2.0,0.1,0.02,3,0.22474231221624297,0.01946583152268687,0.0
6096,311.1111111111111,2.0,0.2,0.02,3,0.22746975546773776,0.019698781628733095,0.0
6097,311.1111111111111,2.0,0.5,0.02,3,0.23770816145938145,0.02058905952999294,0.0
6098,311.1111111111111,2.0,0.7,0.02,3,0.2440127673266638,0.021063862407246104,0.0
6099,311.1111111111111,2.0,1.0,0.02,3,0.2529023671837576,0.02167517441053114,0.0
6100,522.2222222222222,0.5,0.1,0.02,3,0.1439377943430063,0.012683698334721187,0.0
6101,522.2222222222222,0.5,0.2,0.02,3,0.13272596089287286,0.01234887654640469,0.0
6102,522.2222222222222,0.5,0.5,0.02,3,0.14796387702271768,0.01363649639457504,0.0
6103,522.2222222222222,0.5,0.7,0.02,3,0.14852446350960724,0.014181804273518303,0.0
6104,522.2222222222222,0.5,1.0,0.02,3,0.17582897042121598,0.016123347742841757,0.0
6105,522.2222222222222,0.6666666666666666,0.1,0.02,3,0.13925234547155263,0.012967690399316964,0.0
6106,522.2222222222222,0.6666666666666666,0.2,0.02,3,0.13755981082691388,0.01297419890768639,0.0
6107,522.2222222222222,0.6666666666666666,0.5,0.02,3,0.13799732385845692,0.01342358024460712,0.0
6108,522.2222222222222,0.6666666666666666,0.7,0.02,3,0.15725591346233886,0.0148216970624904,0.0
6109,522.2222222222222,0.6666666666666666,1.0,0.02,3,0.1862221517615751,0.016774624283419564,0.0
6110,522.2222222222222,0.8333333333333333,0.1,0.02,3,0.1453499114501862,0.01339828844861555,0.0
6111,522.2222222222222,0.8333333333333333,0.2,0.02,3,0.14320527012397263,0.013410288823716232,0.0
6112,522.2222222222222,0.8333333333333333,0.5,0.02,3,0.15513355006879992,0.014538637462318453,0.0
6113,522.2222222222222,0.8333333333333333,0.7,0.02,3,0.16872139309798817,0.01549718332874151,0.0
6114,522.2222222222222,0.8333333333333333,1.0,0.02,3,0.19513329481124614,0.017349914131055848,0.0
6115,522.2222222222222,1.0,0.1,0.02,3,0.1535076139345474,0.01392732323164178,0.0
6116,522.2222222222222,1.0,0.2,0.02,3,0.1528645841955333,0.01407662849455237,0.0
6117,522.2222222222222,1.0,0.5,0.02,3,0.15878161352535355,0.01468726355710117,0.0
6118,522.2222222222222,1.0,0.7,0.02,3,0.18014269378919287,0.016255560469649846,0.0
6119,522.2222222222222,1.0,1.0,0.02,3,0.21000849294049329,0.018562066736187953,0.0
6120,522.2222222222222,1.1666666666666665,0.1,0.02,3,0.16336748863870937,0.014620641129349589,0.0
6121,522.2222222222222,1.1666666666666665,0.2,0.02,3,0.16292667643107916,0.014739525816511686,0.0
6122,522.2222222222222,1.1666666666666665,0.5,0.02,3,0.176632485378317,0.015869933022689582,0.0
6123,522.2222222222222,1.1666666666666665,0.7,0.02,3,0.18827926576097145,0.016741426493887504,0.0
6124,522.2222222222222,1.1666666666666665,1.0,0.02,3,0.21656770540385128,0.01901772770928841,0.0
6125,522.2222222222222,1.3333333333333333,0.1,0.02,3,0.17242602922656353,0.015286277995324466,0.0
6126,522.2222222222222,1.3333333333333333,0.2,0.02,3,0.1726536055446461,0.015405914350586759,0.0
6127,522.2222222222222,1.3333333333333333,0.5,0.02,3,0.1891175432033358,0.016762921443080954,0.0
6128,522.2222222222222,1.3333333333333333,0.7,0.02,3,0.19588269046289572,0.01723844429405763,0.0
6129,522.2222222222222,1.3333333333333333,1.0,0.02,3,0.22564108957713894,0.019791682834506413,0.0
6130,522.2222222222222,1.5,0.1,0.02,3,0.17823937157552167,0.01567959164089555,0.0
6131,522.2222222222222,1.5,0.2,0.02,3,0.1785049909843829,0.015800782046908022,0.0
6132,522.2222222222222,1.5,0.5,0.02,3,0.19677178767373144,0.017313560006505874,0.0
6133,522.2222222222222,1.5,0.7,0.02,3,0.20741406589267222,0.018111868876699702,0.0
6134,522.2222222222222,1.5,1.0,0.02,3,0.2301901319167809,0.020119192898196872,0.0
6135,522.2222222222222,1.6666666666666665,0.1,0.02,3,0.19008582901978327,0.01660277445426978,0.0
6136,522.2222222222222,1.6666666666666665,0.2,0.02,3,0.19355265320944892,0.0169611735969086,0.0
6137,522.2222222222222,1.6666666666666665,0.5,0.02,3,0.2028540860524886,0.01772117446667633,0.0
6138,522.2222222222222,1.6666666666666665,0.7,0.02,3,0.2181179938604951,0.019134705587628923,0.0
6139,522.2222222222222,1.6666666666666665,1.0,0.02,3,0.2342487590024785,0.02040026798362,0.0
6140,522.2222222222222,1.8333333333333333,0.1,0.02,3,0.20067318509281112,0.017610825608957027,0.0
6141,522.2222222222222,1.8333333333333333,0.2,0.02,3,0.2001466970215907,0.017455328224129797,0.0
6142,522.2222222222222,1.8333333333333333,0.5,0.02,3,0.21338322273172822,0.018622406018746235,0.0
6143,522.2222222222222,1.8333333333333333,0.7,0.02,3,0.22284418344353832,0.01946256348753819,0.0
6144,522.2222222222222,1.8333333333333333,1.0,0.02,3,0.23790761249220654,0.020654507615564123,0.0
6145,522.2222222222222,2.0,0.1,0.02,3,0.20715158901356853,0.018102734417792525,0.0
6146,522.2222222222222,2.0,0.2,0.02,3,0.20821091265337127,0.018213732665170956,0.0
6147,522.2222222222222,2.0,0.5,0.02,3,0.2180535928034988,0.018939553785099313,0.0
6148,522.2222222222222,2.0,0.7,0.02,3,0.22559762531265987,0.019583104506536667,0.0
6149,522.2222222222222,2.0,1.0,0.02,3,0.24099707931883094,0.02083371165241639,0.0
6150,733.3333333333334,0.5,0.1,0.02,3,0.30054599466323634,0.02223224747120568,0.0
6151,733.3333333333334,0.5,0.2,0.02,3,0.12583934652098872,0.010991785930809208,0.0
6152,733.3333333333334,0.5,0.5,0.02,3,0.12444160397049184,0.011742899044660237,0.0
6153,733.3333333333334,0.5,0.7,0.02,3,0.13179069696932275,0.012388463286129216,0.0
6154,733.3333333333334,0.5,1.0,0.02,3,0.1703831357414629,0.015025489033848203,0.0
6155,733.3333333333334,0.6666666666666666,0.1,0.02,3,0.15811195359018038,0.014011208348055778,0.0
6156,733.3333333333334,0.6666666666666666,0.2,0.02,3,0.10081358562398901,0.01015857305420824,0.0
6157,733.3333333333334,0.6666666666666666,0.5,0.02,3,0.1116904206732922,0.01168114129248403,0.0
6158,733.3333333333334,0.6666666666666666,0.7,0.02,3,0.12499128363001562,0.01259394779770207,0.0
6159,733.3333333333334,0.6666666666666666,1.0,0.02,3,0.1645761537356226,0.01498377750424136,0.0
6160,733.3333333333334,0.8333333333333333,0.1,0.02,3,0.11140422986599664,0.01055668940086942,0.0
6161,733.3333333333334,0.8333333333333333,0.2,0.02,3,0.09833057145253865,0.0102621833708527,0.0
6162,733.3333333333334,0.8333333333333333,0.5,0.02,3,0.12028683495089675,0.012326036050314253,0.0
6163,733.3333333333334,0.8333333333333333,0.7,0.02,3,0.1368966920602446,0.013247221851213612,0.0
6164,733.3333333333334,0.8333333333333333,1.0,0.02,3,0.1847619409709838,0.016447883276674923,0.0
6165,733.3333333333334,1.0,0.1,0.02,3,0.11013245874060915,0.010323198746212448,0.0
6166,733.3333333333334,1.0,0.2,0.02,3,0.10386274259875548,0.010108353029020864,0.0
6167,733.3333333333334,1.0,0.5,0.02,3,0.13267534808939144,0.01309741703300303,0.0
6168,733.3333333333334,1.0,0.7,0.02,3,0.15123919277252237,0.014095327416296937,0.0
6169,733.3333333333334,1.0,1.0,0.02,3,0.1932818917087965,0.017043480714658363,0.0
6170,733.3333333333334,1.1666666666666665,0.1,0.02,3,0.13352110746634097,0.012291746378404994,0.0
6171,733.3333333333334,1.1666666666666665,0.2,0.02,3,0.14599711985176025,0.01292190610307316,0.0
6172,733.3333333333334,1.1666666666666665,0.5,0.02,3,0.14479947949041871,0.01375244006799377,0.0
6173,733.3333333333334,1.1666666666666665,0.7,0.02,3,0.1592063521717949,0.014539529659984726,0.0
6174,733.3333333333334,1.1666666666666665,1.0,0.02,3,0.19985336207771298,0.017475575000742257,0.0
6175,733.3333333333334,1.3333333333333333,0.1,0.02,3,0.1569663045022701,0.013800999383571804,0.0
6176,733.3333333333334,1.3333333333333333,0.2,0.02,3,0.15639724987657147,0.013752902502335875,0.0
6177,733.3333333333334,1.3333333333333333,0.5,0.02,3,0.15867146542578706,0.014406665831754602,0.0
6178,733.3333333333334,1.3333333333333333,0.7,0.02,3,0.16757274927913018,0.014996854569951014,0.0
6179,733.3333333333334,1.3333333333333333,1.0,0.02,3,0.21105101778575341,0.01860742154203293,0.0
6180,733.3333333333334,1.5,0.1,0.02,3,0.16542520191865717,0.014421938209767369,0.0
6181,733.3333333333334,1.5,0.2,0.02,3,0.16010223028798226,0.014213446049277509,0.0
6182,733.3333333333334,1.5,0.5,0.02,3,0.1594670620804206,0.014329989758184655,0.0
6183,733.3333333333334,1.5,0.7,0.02,3,0.18923266159448504,0.016592233959685402,0.0
6184,733.3333333333334,1.5,1.0,0.02,3,0.21458351681125004,0.01876277347372172,0.0
6185,733.3333333333334,1.6666666666666665,0.1,0.02,3,0.1694463378875944,0.014807594326848082,0.0
6186,733.3333333333334,1.6666666666666665,0.2,0.02,3,0.16736848430660148,0.014695106835964748,0.0
6187,733.3333333333334,1.6666666666666665,0.5,0.02,3,0.16881861087810715,0.014895314927406898,0.0
6188,733.3333333333334,1.6666666666666665,0.7,0.02,3,0.19732265579798558,0.017224316632458797,0.0
6189,733.3333333333334,1.6666666666666665,1.0,0.02,3,0.22385855919952571,0.019619008132560987,0.0
6190,733.3333333333334,1.8333333333333333,0.1,0.02,3,0.1770827414931332,0.015329972659991661,0.0
6191,733.3333333333334,1.8333333333333333,0.2,0.02,3,0.17585555366723513,0.01532385581069101,0.0
6192,733.3333333333334,1.8333333333333333,0.5,0.02,3,0.176713627830643,0.0153555740866523,0.0
6193,733.3333333333334,1.8333333333333333,0.7,0.02,3,0.20294365295255526,0.01757960847433493,0.0
6194,733.3333333333334,1.8333333333333333,1.0,0.02,3,0.22792908880611176,0.01989078465052917,0.0
6195,733.3333333333334,2.0,0.1,0.02,3,0.17711554398898982,0.015213498709768077,0.0
6196,733.3333333333334,2.0,0.2,0.02,3,0.18608867428938297,0.01614554305283899,0.0
6197,733.3333333333334,2.0,0.5,0.02,3,0.1920685275025689,0.0166195970432288,0.0
6198,733.3333333333334,2.0,0.7,0.02,3,0.2171378011410396,0.01899551335078571,0.0
6199,733.3333333333334,2.0,1.0,0.02,3,0.2297312550746413,0.020005751438145643,0.0
6200,944.4444444444445,0.5,0.1,0.02,3,0.5684669390631856,0.05232187508370066,0.0
6201,944.4444444444445,0.5,0.2,0.02,3,0.23705351287876802,0.018247739168513705,0.0
6202,944.4444444444445,0.5,0.5,0.02,3,0.13091806023246694,0.011627206329356954,0.0
6203,944.4444444444445,0.5,0.7,0.02,3,0.18842289968861228,0.016197927522773718,0.0
6204,944.4444444444445,0.5,1.0,0.02,3,0.19731629565808362,0.015869373328490883,0.0
6205,944.4444444444445,0.6666666666666666,0.1,0.02,3,0.2705844590140111,0.02100375762441704,0.0
6206,944.4444444444445,0.6666666666666666,0.2,0.02,3,0.11955207063496467,0.0112166505613556,0.0
6207,944.4444444444445,0.6666666666666666,0.5,0.02,3,0.1221324003778594,0.011955375798524395,0.0
6208,944.4444444444445,0.6666666666666666,0.7,0.02,3,0.11911573501592193,0.011979731027619019,0.0
6209,944.4444444444445,0.6666666666666666,1.0,0.02,3,0.18000112055102027,0.015262495912588946,0.0
6210,944.4444444444445,0.8333333333333333,0.1,0.02,3,0.28265618093992173,0.024252067375179112,0.0
6211,944.4444444444445,0.8333333333333333,0.2,0.02,3,0.10951747697395882,0.009712631323004841,0.0
6212,944.4444444444445,0.8333333333333333,0.5,0.02,3,0.11417260730941481,0.011666450913036332,0.0
6213,944.4444444444445,0.8333333333333333,0.7,0.02,3,0.12423740114216952,0.012529571417160644,0.0
6214,944.4444444444445,0.8333333333333333,1.0,0.02,3,0.18388279107764574,0.015534196033895524,0.0
6215,944.4444444444445,1.0,0.1,0.02,3,0.29337646917652005,0.024591509468883582,0.0
6216,944.4444444444445,1.0,0.2,0.02,3,0.09913396392585108,0.009527845984141093,0.0
6217,944.4444444444445,1.0,0.5,0.02,3,0.12123217480764213,0.012015641714168366,0.0
6218,944.4444444444445,1.0,0.7,0.02,3,0.15050022007859326,0.013702724665715822,0.0
6219,944.4444444444445,1.0,1.0,0.02,3,0.17749074109383883,0.015538856718202779,0.0
6220,944.4444444444445,1.1666666666666665,0.1,0.02,3,0.26047561770637007,0.019631882195916682,0.0
6221,944.4444444444445,1.1666666666666665,0.2,0.02,3,0.09985895294804542,0.009192132220071463,0.0
6222,944.4444444444445,1.1666666666666665,0.5,0.02,3,0.1284630343205362,0.012376887725872482,0.0
6223,944.4444444444445,1.1666666666666665,0.7,0.02,3,0.1551514797432644,0.013963993925889623,0.0
6224,944.4444444444445,1.1666666666666665,1.0,0.02,3,0.19352897552486323,0.01691387192745338,0.0
6225,944.4444444444445,1.3333333333333333,0.1,0.02,3,0.11837505289372437,0.010884317352186606,0.0
6226,944.4444444444445,1.3333333333333333,0.2,0.02,3,0.11676145427658455,0.010775161463119081,0.0
6227,944.4444444444445,1.3333333333333333,0.5,0.02,3,0.1435355351263771,0.013223464827677217,0.0
6228,944.4444444444445,1.3333333333333333,0.7,0.02,3,0.15554713277668786,0.014140800350894328,0.0
6229,944.4444444444445,1.3333333333333333,1.0,0.02,3,0.19942480815636415,0.01742865606007698,0.0
6230,944.4444444444445,1.5,0.1,0.02,3,0.13940366872243534,0.01280125567212999,0.0
