-0.004108,-0.00746697,0.0014492,0.0161069,-0.163136,-0.00996442,0.0142066,-0.150533,-0.00944594,0.624476,-0.0254731,0.179768,0.609639,0.125083,0.187415,6.09639,1.25083,1.87415,54.8301,11.2682,16.8485,0.19059,0.384164,-0.220617,-1.98374,-0.0546075,2.43111,-1.54503,-0.00117572,0.0336201,-0.0225239,-0.00100178,0.0272564,0.000448506,0.00108427,
-0.0021851,-0.00139642,-0.00187049,0.012926,-0.167413,-0.0102797,0.0139696,-0.152363,-0.00982848,0.624239,-0.0273034,0.179386,0.610032,0.123229,0.188832,6.10032,1.23229,1.88832,54.9068,11.0721,17.009,0.190692,0.385,-0.223567,-1.98372,-0.0544612,2.43071,-1.54504,0.00057478,-0.00098746,-0.0244692,0.0018884,-0.000174552,-0.00893291,-0.00196447,
-0.00826546,0.00342698,0.00603693,0.00768459,-0.16662,-0.00824483,0.0132861,-0.153521,-0.0103252,0.623556,-0.0284616,0.178889,0.609586,0.123901,0.188717,6.09586,1.23901,1.88717,54.8583,11.1578,16.9834,0.190718,0.385112,-0.225346,-1.98466,-0.0543779,2.42949,-1.54503,0.000781342,-0.00577425,-0.00309683,-0.0133201,0.00221561,-0.000631638,-0.00104823,
0.00081063,0.00837819,0.000376246,0.00396966,-0.161465,-0.0052049,0.0127817,-0.152923,-0.00919221,0.623051,-0.0278631,0.180022,0.609765,0.125658,0.190347,6.09765,1.25658,1.90347,54.8806,11.3268,17.1475,0.191469,0.382429,-0.225199,-1.98476,-0.0539138,2.42514,-1.54503,0.0227726,-0.0668702,-0.00145617,0.000904239,0.000479088,-0.122187,0.00149919,
-0.00975366,0.0123912,-0.00932235,8.00305e-05,-0.151536,-0.00877651,0.010842,-0.150906,-0.00614952,0.621111,-0.0258463,0.183065,0.60833,0.127076,0.192257,6.0833,1.27076,1.92257,54.7353,11.4511,17.3222,0.193309,0.374655,-0.223809,-1.98497,-0.0536329,2.4101,-1.54503,0.0245328,-0.0598221,0.021014,-0.0085927,-0.000532843,-0.0912111,0.000873836,
0.00585664,-0.000820316,-0.0106883,-0.00280647,-0.144838,-0.0184019,0.00732986,-0.145584,-0.00792033,0.617599,-0.0205242,0.181294,0.606757,0.130382,0.187443,6.06757,1.30382,1.87443,54.5924,11.7674,16.8218,0.19681,0.372289,-0.218765,-1.98939,-0.050855,2.39964,-1.54503,0.0435124,0.00464407,0.08405,-0.063453,0.0142947,-0.116638,-0.0025224,
0.00155159,-0.005344,0.010187,0.000817469,-0.14721,-0.0202292,0.00508719,-0.140684,-0.0136723,0.615357,-0.015624,0.175542,0.608027,0.12996,0.183462,6.08027,1.2996,1.83462,54.7351,11.6922,16.4718,0.200682,0.379215,-0.214237,-1.99272,-0.0511989,2.40018,-1.54503,0.0259233,0.12912,0.000629103,0.00208194,-0.00819058,0.0847214,-0.000222499,
0.00528154,0.00788307,-0.00077893,0.00384697,-0.147107,-0.0152301,0.00709612,-0.141352,-0.01559,0.617366,-0.0162924,0.173624,0.612278,0.124391,0.187296,6.12278,1.24391,1.87296,55.1476,11.1395,16.895,0.20124,0.385791,-0.215901,-1.99028,-0.051481,2.40983,-1.54503,-0.00293216,-0.0247619,-0.0322063,0.0290496,0.000417096,-0.0128473,0.00118825,
-0.00735527,-4.16288e-06,0.00123241,0.00428482,-0.142652,-0.0149649,0.00752634,-0.141127,-0.0139139,0.617796,-0.0160674,0.1753,0.6107,0.125285,0.19089,6.107,1.25285,1.9089,54.9472,11.2846,17.2161,0.201092,0.383145,-0.215588,-1.98987,-0.0510192,2.40909,-1.54503,0.000116919,-0.000405007,0.0225061,0.000682761,-1.81468e-05,-0.000449745,0.00114764,
-0.00323799,-0.00412328,0.00723338,-0.00131883,-0.144102,-0.011305,0.00742684,-0.13956,-0.0136679,0.617696,-0.0145,0.175546,0.61017,0.126627,0.18946,6.1017,1.26627,1.8946,54.91,11.4099,17.0371,0.202656,0.382511,-0.214628,-1.98979,-0.051058,2.40785,-1.54504,0.0199247,-0.0237247,-0.000834506,0.00103163,9.486e-06,-0.0329831,-0.00173988,
0.00126857,0.0112372,-0.00247952,-0.00287636,-0.142303,-0.0080896,0.00703663,-0.139225,-0.0105425,0.617306,-0.0141655,0.178672,0.609879,0.125394,0.19234,6.09879,1.25394,1.9234,54.8862,11.2731,17.3394,0.203287,0.376281,-0.214823,-1.98983,-0.051096,2.40137,-1.54503,0.00074915,-0.0909161,-0.00114901,0.00239012,0.000774712,-0.135308,0.000614316,
0.00127795,-7.35259e-05,-0.00903403,-0.00179801,-0.135689,-0.0123258,0.00583532,-0.137071,-0.0076691,0.616105,-0.0120115,0.181545,0.609068,0.127214,0.192088,6.09068,1.27214,1.92088,54.808,11.4674,17.2854,0.204383,0.3695,-0.212495,-1.99006,-0.0509368,2.39103,-1.54504,0.0196541,-0.0184813,0.0520158,-0.00124564,0.000686208,-0.0226711,-0.000337394,
-0.00247217,-0.00472241,-0.000920008,-0.00159853,-0.136641,-0.0183954,0.00473676,-0.132963,-0.010865,0.615006,-0.00790348,0.178349,0.609171,0.129168,0.186018,6.09171,1.29168,1.86018,54.8264,11.6446,16.6809,0.207343,0.373494,-0.208569,-1.99164,-0.051078,2.3917,-1.54504,0.035456,0.0885908,0.0114782,-0.00452336,-0.00144323,0.0378463,-0.00103576,
0.00116368,0.0099088,0.00122485,-0.0029849,-0.13734,-0.0190251,0.00456826,-0.133388,-0.0142034,0.614838,-0.00832808,0.175011,0.610101,0.124635,0.185876,6.10101,1.24635,1.85876,54.9184,11.1718,16.7274,0.207849,0.379808,-0.209505,-1.99144,-0.0513712,2.39512,-1.54504,0.000743609,0.0231696,-0.0202821,0.00528234,0.000417417,0.0120033,-0.00147679,
